# Vocabulaire des themes appris sur le corpus (corpus.ApprendreThemes) : ne pas modifier a la main.
# langue	theme	racine	poids
en	droit	under	1.63
en	fiction	undercov	5.37
en	sante	undergo	1.64
en	sciences	undergo	1.74
en	education	undergraduat	3.71
en	sante	underly	2.25
en	fiction	underneath	4.65
en	philosophie_religion	understood	1.36
en	droit	undertak	2.53
en	fiction	underwear	4.93
en	fiction	uneasy	4.40
en	finance	unemployment	3.45
en	fiction	unethical	3.61
en	philosophie_religion	unethical	1.68
en	fiction	unfilter	7.05
en	fiction	unfold	3.70
en	redaction_pro	unfortunately	1.89
en	histoire_societe	uni	2.75
en	programmation	unicod	2.73
en	maths	uniformly	3.83
en	images_ia	uniqu	2.69
en	maths	uniquenes	2.68
en	droit	unit	1.30
en	histoire_societe	unit	1.84
en	programmation	unity	1.62
en	programmation	unityengin	5.34
en	fiction	univers	2.28
en	philosophie_religion	univers	1.49
en	sciences	univers	1.63
en	cinema_series	universal	1.29
en	histoire_societe	universal	1.36
en	images_ia	universal	1.25
en	philosophie_religion	universal	1.28
en	education	universiti	3.49
en	education	university	3.94
en	fiction	unknowingly	4.01
en	droit	unles	1.13
en	philosophie_religion	unles	1.96
en	marketing_business	unlock	1.43
en	voyage	unnatural	6.67
en	voyage	unnecessary	2.84
en	images_ia	unreal	2.30
en	programmation	unreal	1.27
en	droit	unreasonabl	4.55
en	programmation	unsign	5.24
en	donnees_ia	unsupervis	5.23
en	fiction	until	2.02
en	philosophie_religion	untru	6.53
en	fiction	unusual	3.24
en	fiction	unusually	3.56
en	musique	upbeat	3.20
en	images_ia	upbeta	9.25
en	redaction_pro	upcom	1.83
en	programmation	updat	1.39
en	redaction_pro	updat	1.83
en	informatique_materiel	upgrad	1.08
en	redaction_pro	upgrad	1.36
en	web	upload	1.80
en	droit	upon	1.38
en	fiction	upon	2.21
en	langues_traduction	upper	1.45
en	sport_nutrition	upper	1.46
en	fiction	upset	3.53
en	sciences	uranium	5.37
en	sciences	uranu	5.02
en	images_ia	urban	3.48
en	langues_traduction	urdu	3.64
en	redaction_pro	urgent	2.97
en	sante	urgent	1.45
en	redaction_pro	urgently	3.30
en	programmation	uri	3.34
en	programmation	url	1.97
en	web	url	2.34
en	histoire_societe	usa	2.73
en	images_ia	usag	3.58
en	informatique_materiel	usb	4.21
en	finance	usd	3.37
en	redaction_pro	usd	1.85
en	web	useeffect	3.71
en	sciences	useful	1.50
en	programmation	user	1.69
en	programmation	userid	3.10
en	programmation	usernam	2.28
en	web	usp	2.80
en	programmation	usr	4.40
en	histoire_societe	ussr	5.30
en	fiction	usual	3.04
en	programmation	utf	1.31
en	web	utf	3.63
en	programmation	utf8	4.59
en	programmation	util	4.08
en	donnees_ia	utiliz	1.83
en	marketing_business	utiliz	1.49
en	fiction	utter	5.62
en	fiction	utterly	6.21
en	programmation	uuid	5.32
en	web	uzumaki	4.25
en	voyage	vacati	3.97
en	sante	vaccin	5.33
en	sante	vaccinati	4.91
en	sciences	vacuum	3.20
en	donnees_ia	val	1.65
en	programmation	val	2.55
en	sciences	valenc	4.33
en	droit	valid	1.14
en	programmation	valid	2.00
en	programmation	validat	1.93
en	donnees_ia	validati	3.07
en	programmation	validati	1.24
en	jeux_video	valorant	7.30
en	maths	valu	1.02
en	programmation	valu	1.63
en	emploi_carriere	valuabl	1.68
en	marketing_business	valuabl	1.12
en	redaction_pro	valuabl	1.55
en	finance	valuati	4.51
en	donnees_ia	valueerror	2.85
en	programmation	valueerror	2.07
en	jeux_video	valv	3.22
en	fiction	vampir	3.56
en	voyage	van	1.51
en	fiction	vanc	3.58
en	fiction	vanessa	4.32
en	cuisine	vanilla	3.44
en	fiction	vanish	4.43
en	programmation	var	3.47
en	programmation	varchar	4.00
en	langues_traduction	vari	3.42
en	donnees_ia	variabl	1.05
en	maths	variabl	1.42
en	programmation	variabl	2.30
en	donnees_ia	varianc	3.46
en	maths	varianc	2.48
en	sante	variant	1.24
en	images_ia	variati	3.97
en	web	vary	1.49
en	sante	vascular	4.24
en	histoire_societe	vast	1.43
en	fiction	vaughn	4.56
en	informatique_materiel	vba	2.02
en	programmation	vba	2.32
en	programmation	vec	2.64
en	images_ia	vector	2.96
en	maths	vector	1.29
en	programmation	vector	1.03
en	programmation	vector3	5.04
en	cuisine	vegan	4.83
en	web	vegeta	3.82
en	cuisine	vegetabl	4.07
en	sport_nutrition	vegetabl	1.48
en	cuisine	vegetarian	5.44
en	cuisine	veggi	5.02
en	images_ia	vehicl	3.48
en	maths	velocity	3.70
en	sciences	velocity	1.53
en	droit	vendor	1.48
en	marketing_business	vendor	2.07
en	redaction_pro	vendor	1.97
en	voyage	venic	5.22
en	sciences	venu	2.65
en	sciences	venusian	7.28
en	programmation	venv	4.68
en	langues_traduction	verb	3.29
en	voyage	verb	1.50
en	langues_traduction	verbatim	4.48
en	donnees_ia	verbos	2.26
en	programmation	verbos	1.32
en	droit	verdict	4.77
en	redaction_pro	verificati	2.14
en	programmation	verify	1.63
en	redaction_pro	verify	1.07
en	philosophie_religion	vers	2.37
en	poesie_paroles	vers	4.03
en	images_ia	versatil	5.91
en	programmation	verte	2.64
en	programmation	vertic	3.00
en	maths	vertical	2.21
en	web	vertical	1.28
en	fiction	very	2.14
en	redaction_pro	via	1.55
en	images_ia	vib	2.49
en	musique	vib	1.95
en	images_ia	vibrant	3.56
en	emploi_carriere	vic	1.52
en	droit	victim	2.25
en	histoire_societe	victory	2.45
en	jeux_video	video	2.67
en	jeux_video	videogam	2.61
en	histoire_societe	vietnam	3.69
en	langues_traduction	vietnames	2.74
en	web	viewport	6.52
en	histoire_societe	viking	2.71
en	histoire_societe	villag	1.14
en	fiction	villain	3.44
en	cuisine	vinegar	4.23
en	images_ia	vintag	3.91
en	droit	violat	2.74
en	droit	violati	3.18
en	histoire_societe	violenc	1.28
en	musique	violin	3.53
en	marketing_business	viral	2.56
en	musique	viral	1.79
en	sante	viral	1.57
en	voyage	virgin	4.23
en	sante	virus	2.82
en	redaction_pro	visa	2.05
en	voyage	visa	4.19
en	donnees_ia	visi	1.35
en	marketing_business	visibility	3.09
en	sciences	visibl	1.22
en	fiction	visibly	3.93
en	voyage	visit	3.76
en	voyage	visitor	1.99
en	images_ia	visual	1.84
en	donnees_ia	visualiz	2.24
en	donnees_ia	visualizati	3.21
en	images_ia	visually	2.47
en	sante	vital	2.61
en	sante	vitamin	2.82
en	sport_nutrition	vitamin	3.60
en	sante	vitro	4.10
en	fiction	vivid	3.87
en	sante	vivo	4.03
en	langues_traduction	vocabulary	4.22
en	musique	vocal	3.85
en	langues_traduction	voic	1.29
en	programmation	void	4.05
en	finance	volatility	3.83
en	maths	voltag	2.98
en	maths	volum	2.38
en	sciences	volum	1.19
en	images_ia	voluminou	7.38
en	education	volunte	1.97
en	fiction	voluptuou	6.73
en	sante	vomit	3.63
en	histoire_societe	vot	2.94
en	histoire_societe	voting	3.52
en	informatique_materiel	vpn	2.61
en	programmation	vscod	2.95
en	musique	vst	4.86
en	web	vue	5.41
en	philosophie_religion	vulgar	3.82
en	sante	vulnerabl	1.78
en	finance	wag	2.99
en	fiction	waist	3.48
en	fiction	wak	3.60
en	fiction	waking	3.76
en	fiction	walk	3.19
en	images_ia	wall	1.86
en	finance	wallet	2.66
en	images_ia	wallpap	2.59
en	cinema_series	walt	3.99
en	fiction	wander	3.35
en	histoire_societe	war	3.54
en	histoire_societe	warfar	4.07
en	fiction	warmth	3.29
en	programmation	warn	1.09
en	fiction	warning	3.43
en	droit	warrant	3.89
en	fiction	warrior	2.92
en	philosophie_religion	warrior	1.14
en	cuisine	wash	1.93
en	histoire_societe	washingt	2.24
en	voyage	washingt	1.71
en	fiction	wasn	3.20
en	sante	wast	1.15
en	cinema_series	watch	1.06
en	fiction	watch	2.34
en	cuisine	water	1.62
en	sciences	water	1.81
en	web	wattpad	3.82
en	musique	wav	1.34
en	sciences	wav	1.93
en	sciences	wavelength	3.38
en	images_ia	wavy	3.03
en	sciences	weak	1.02
en	finance	wealth	2.41
en	histoire_societe	wealth	1.41
en	histoire_societe	weap	1.57
en	fiction	wear	3.57
en	images_ia	wearabl	3.71
en	voyage	weath	1.16
en	web	web	2.69
en	web	webpag	3.20
en	web	websit	4.03
en	programmation	websocket	2.94
en	relations_psychologie	wedd	2.11
en	redaction_pro	wednesday	3.22
en	redaction_pro	week	1.64
en	sport_nutrition	week	1.68
en	redaction_pro	weekend	1.51
en	voyage	weekend	1.45
en	redaction_pro	weekly	1.33
en	sport_nutrition	weekly	2.52
en	sport_nutrition	weigh	3.19
en	sport_nutrition	weight	3.46
en	fiction	weird	3.25
en	voyage	welcom	1.52
en	redaction_pro	well	1.12
en	sante	wellbe	3.81
en	sante	wellnes	3.21
en	fiction	went	2.89
en	histoire_societe	west	2.90
en	musique	west	1.03
en	histoire_societe	western	3.26
en	musique	western	1.09
en	fiction	wet	3.40
en	fiction	wett	4.40
en	fiction	whatev	2.92
en	redaction_pro	whatsapp	2.28
en	cuisine	wheat	4.20
en	relations_psychologie	wheel	1.48
en	droit	wheth	1.54
en	sport_nutrition	whey	5.74
en	voyage	whil	1.13
en	images_ia	whimsical	5.00
en	cuisine	whisk	4.02
en	fiction	whisper	4.03
en	images_ia	whit	1.50
en	fiction	who	2.07
en	fiction	whoa	3.71
en	fiction	whoev	3.59
en	marketing_business	wholesal	3.70
en	fiction	wholesom	3.61
en	relations_psychologie	whom	1.31
en	voyage	whos	1.17
en	sciences	widely	1.88
en	programmation	widget	2.01
en	web	width	3.26
en	fiction	wif	3.07
en	informatique_materiel	wifi	5.79
en	fiction	wiggl	4.05
en	jeux_video	wii	4.77
en	web	wiki	3.11
en	web	wikipedia	2.71
en	fiction	wild	2.77
en	fiction	wildly	4.32
en	poesie_paroles	william	2.21
en	histoire_societe	wils	2.95
en	fiction	win	2.38
en	informatique_materiel	window	4.16
en	fiction	wing	2.93
en	fiction	wink	4.40
en	fiction	wint	2.51
en	voyage	wint	1.34
en	informatique_materiel	wireles	2.62
en	philosophie_religion	wisdom	2.60
en	redaction_pro	wish	1.49
en	relations_psychologie	wish	1.73
en	fiction	witch	3.64
en	images_ia	within	1.55
en	images_ia	without	1.02
en	droit	witnes	2.57
en	fiction	wizard	3.36
en	fiction	wok	4.18
en	fiction	wolf	3.51
en	fiction	woman	2.79
en	images_ia	woman	1.19
en	fiction	womb	4.44
en	fiction	women	2.40
en	fiction	won	2.41
en	fiction	wond	2.42
en	images_ia	wond	1.06
en	redaction_pro	wonder	1.45
en	animaux	wooden	2.32
en	animaux	woody	5.65
en	fiction	wor	4.94
en	images_ia	word	1.04
en	web	wordpres	5.85
en	programmation	workbook	2.83
en	programmation	workflow	1.20
en	sport_nutrition	workout	6.37
en	sante	workplac	1.86
en	programmation	worksheet	2.73
en	histoire_societe	world	1.64
en	sante	worldwid	1.87
en	fiction	worn	3.75
en	fiction	worri	2.81
en	fiction	worry	2.77
en	sante	wors	1.29
en	sante	worsen	3.63
en	philosophie_religion	worship	3.72
en	philosophie_religion	worshipp	3.67
en	finance	worth	1.70
en	fiction	wouldn	3.37
en	fiction	wow	3.22
en	web	wrap	1.60
en	fiction	wrestl	4.47
en	programmation	writelin	5.20
en	finance	written	2.46
en	fiction	wrot	2.46
en	histoire_societe	ww1	4.62
en	histoire_societe	ww2	4.23
en	web	www	4.43
en	informatique_materiel	x86	2.53
en	programmation	x86	2.46
en	jeux_video	xbo	5.24
en	histoire_societe	xinhai	6.43
en	donnees_ia	xlabel	5.21
en	programmation	xls	2.08
en	programmation	xlup	5.69
en	programmation	xml	3.05
en	web	xmln	5.03
en	histoire_societe	yat	6.43
en	fiction	yeah	3.75
en	fiction	yell	4.37
en	images_ia	yellow	1.07
en	redaction_pro	yesterday	2.54
en	fiction	yet	2.22
en	finance	yield	2.32
en	maths	yield	1.52
en	sciences	yield	1.01
en	donnees_ia	ylabel	5.24
en	donnees_ia	ylim	5.37
en	sport_nutrition	yoga	4.46
en	cuisine	yogurt	4.19
en	voyage	york	1.70
en	voyage	yosemit	7.31
en	fiction	young	3.15
en	redaction_pro	your	1.10
en	fiction	yourself	2.41
en	cinema_series	youtub	1.27
en	marketing_business	youtub	1.01
en	musique	youtub	1.23
en	web	youtub	1.24
en	histoire_societe	yuan	4.14
en	web	yuntian	4.78
en	education	yuri	1.46
en	relations_psychologie	yuri	1.96
en	programmation	yyyy	3.85
en	relations_psychologie	zachary	5.30
en	fiction	zarya	4.83
en	histoire_societe	zealand	2.67
en	jeux_video	zelda	4.82
en	donnees_ia	zero	1.23
en	maths	zero	1.55
en	programmation	zero	1.24
en	histoire_societe	zhu	5.48
en	sciences	zinc	4.00
en	programmation	zip	2.45
en	animaux	zippe	7.01
en	philosophie_religion	zoan	7.16
en	relations_psychologie	zon	1.18
en	redaction_pro	zoom	2.77
en	cinema_series	zootopia	3.14
es	finance	000	1.96
es	redaction_pro	000	1.57
es	programmation	100	1.24
es	marketing_business	1500	3.79
es	histoire_societe	1978	5.08
es	finance	200	1.64
es	marketing_business	2000	4.38
es	education	2021	1.70
es	cinema_series	2022	1.48
es	histoire_societe	2022	1.25
es	web	2022	1.40
es	education	2023	1.21
es	finance	2023	1.34
es	education	2024	1.25
es	redaction_pro	2024	1.89
es	donnees_ia	255	4.37
es	marketing_business	300	1.62
es	maths	300	2.21
es	finance	500	1.64
es	marketing_business	500	1.10
es	redaction_pro	abajo	1.97
es	sport_nutrition	abdominal	4.15
es	education	abierto	1.42
es	droit	abogado	6.18
es	marketing_business	abordar	1.45
es	sante	abordar	2.29
es	langues_traduction	about	4.91
es	redaction_pro	abril	2.94
es	education	academica	3.74
es	education	academico	3.76
es	informatique_materiel	acced	1.88
es	informatique_materiel	acceso	1.47
es	sante	acceso	1.74
es	cinema_series	acci	1.97
es	marketing_business	acci	1.70
es	finance	accion	2.53
es	cuisine	aceit	5.33
es	poesie_paroles	acerca	1.52
es	histoire_societe	acontecimiento	3.06
es	musique	acord	5.20
es	langues_traduction	act	4.18
es	programmation	acti	2.39
es	education	actividad	2.06
es	finance	activo	2.62
es	education	acto	1.70
es	histoire_societe	actor	2.37
es	marketing_business	actu	1.63
es	marketing_business	actua	1.07
es	finance	actual	1.60
es	histoire_societe	actual	1.05
es	histoire_societe	actualidad	2.41
es	informatique_materiel	actualizaci	1.87
es	redaction_pro	actualizada	3.88
es	programmation	actualizar	2.67
es	finance	actualment	1.31
es	jeux_video	actualment	2.07
es	relations_psychologie	actualment	1.27
es	education	actuar	2.22
es	droit	acuerdo	2.86
es	finance	acuerdo	1.27
es	programmation	add	2.19
es	redaction_pro	addres	4.24
es	education	adecuada	1.92
es	marketing_business	adecuado	1.72
es	education	adelant	2.41
es	langues_traduction	adjetivo	4.39
es	redaction_pro	adjunto	5.06
es	education	administraci	2.17
es	sciences	adn	5.92
es	emploi_carriere	adopci	5.30
es	animaux	adoptar	3.60
es	marketing_business	adorno	5.17
es	education	adulto	1.12
es	marketing_business	adulto	1.08
es	sante	adulto	1.69
es	voyage	adulto	1.11
es	sante	afecta	2.58
es	sciences	afecta	2.57
es	sante	afectada	3.63
es	sante	afectado	3.11
es	sante	afectan	1.91
es	sante	afirmacion	4.13
es	langues_traduction	after	4.15
es	emploi_carriere	agrega	2.62
es	programmation	agregar	1.83
es	web	agregar	1.18
es	education	agricola	2.28
es	redaction_pro	agua	2.38
es	sciences	agua	1.46
es	cuisine	aguacat	4.70
es	sante	aguda	3.04
es	redaction_pro	ahi	2.28
es	relations_psychologie	ahora	1.11
es	finance	ahorro	5.05
es	voyage	air	1.89
es	cuisine	ajo	6.23
es	redaction_pro	alarma	3.39
es	musique	album	6.17
es	education	alcanzar	2.45
es	marketing_business	alcanzar	1.67
es	programmation	aleatoria	2.93
es	programmation	aleatorio	3.55
es	marketing_business	alegria	2.77
es	maths	algebra	6.58
es	cuisine	algo	1.06
es	redaction_pro	algo	1.20
es	donnees_ia	algoritmo	3.28
es	programmation	algoritmo	1.75
es	redaction_pro	alguien	1.51
es	sante	alimentaci	2.94
es	animaux	alimento	2.01
es	cuisine	alimento	2.08
es	sante	alimento	2.13
es	langues_traduction	all	2.65
es	voyage	alli	3.03
es	informatique_materiel	almacenamiento	3.22
es	cuisine	almuerzo	4.32
es	education	alta	1.05
es	redaction_pro	alta	1.18
es	informatique_materiel	alternativa	1.23
es	education	alto	1.50
es	maths	altura	2.22
es	sport_nutrition	altura	2.24
es	education	alumno	3.64
es	education	ambient	1.35
es	sante	ambient	2.34
es	sante	ambiental	4.05
es	education	ambito	2.52
es	education	ambo	1.03
es	histoire_societe	america	2.40
es	education	americano	1.78
es	langues_traduction	americano	2.91
es	marketing_business	amiga	1.80
es	fiction	amigo	1.61
es	redaction_pro	amigo	1.00
es	relations_psychologie	amigo	1.00
es	voyage	amigo	1.39
es	fiction	amor	1.22
es	musique	amor	1.70
es	poesie_paroles	amor	2.95
es	relations_psychologie	amor	1.37
es	marketing_business	ampli	6.45
es	marketing_business	ampliar	2.33
es	education	amplio	1.87
es	education	anad	1.28
es	emploi_carriere	anada	4.87
es	web	anadir	2.55
es	emploi_carriere	anadira	6.13
es	programmation	analic	1.28
es	donnees_ia	analisi	1.54
es	education	analisi	1.54
es	sante	analisi	1.22
es	programmation	analiza	1.34
es	education	analizar	1.77
es	langues_traduction	and	3.37
es	informatique_materiel	android	5.67
es	voyage	angel	2.50
es	web	angular	6.52
es	maths	angulo	3.98
es	cinema_series	anim	7.07
es	cinema_series	animaci	3.26
es	animaux	animal	2.79
es	sante	animal	2.05
es	redaction_pro	anonymiz	4.24
es	langues_traduction	anoth	5.79
es	marketing_business	ansiedad	2.29
es	sante	ansiedad	2.36
es	langues_traduction	answ	4.69
es	droit	ant	1.65
es	education	anterior	1.33
es	redaction_pro	anterior	1.12
es	histoire_societe	antigua	1.81
es	education	anual	1.87
es	finance	anual	2.61
es	marketing_business	anuncio	3.34
es	redaction_pro	apagada	5.50
es	cinema_series	aparec	1.71
es	web	aparezca	2.41
es	sante	aparici	2.70
es	programmation	apellido	1.29
es	programmation	api	1.75
es	web	api	2.91
es	cuisine	apio	5.49
es	education	aplica	1.34
es	maths	aplica	2.18
es	informatique_materiel	aplicaci	1.19
es	redaction_pro	aplicaci	1.29
es	web	aplicaci	1.58
es	informatique_materiel	aplicacion	2.14
es	donnees_ia	aplicar	2.91
es	education	aplicar	1.12
es	education	aport	1.50
es	emploi_carriere	aport	3.12
es	education	apoyar	1.87
es	education	apoyo	2.94
es	informatique_materiel	app	2.38
es	web	app	1.98
es	donnees_ia	aprend	1.40
es	musique	aprend	1.24
es	langues_traduction	aprendiendo	2.49
es	programmation	aprendiendo	1.76
es	donnees_ia	aprendizaj	3.29
es	education	aprendizaj	2.42
es	sante	aproximadament	2.59
es	redaction_pro	aquel	4.04
es	education	aquella	2.25
es	education	aquello	1.67
es	langues_traduction	aqui	1.06
es	redaction_pro	aqui	1.10
es	voyage	aqui	1.01
es	informatique_materiel	archivo	1.69
es	programmation	archivo	1.89
es	web	archivo	1.77
es	programmation	arduino	2.33
es	langues_traduction	are	4.55
es	education	area	1.78
es	maths	area	2.08
es	programmation	arg	4.59
es	droit	argentina	2.59
es	finance	argentina	2.07
es	histoire_societe	argentina	1.76
es	voyage	argentina	1.26
es	fiction	argumento	2.03
es	philosophie_religion	argumento	1.82
es	histoire_societe	arma	2.68
es	donnees_ia	arquitectura	3.99
es	programmation	array	4.90
es	programmation	arreglo	3.14
es	cuisine	arroz	5.49
es	histoire_societe	art	1.10
es	images_ia	art	2.06
es	marketing_business	art	1.29
es	poesie_paroles	art	1.14
es	marketing_business	articulo	3.20
es	donnees_ia	artificial	2.65
es	images_ia	artificial	2.20
es	marketing_business	artista	1.16
es	musique	artista	3.09
es	education	asegurar	2.52
es	education	asegurat	2.42
es	redaction_pro	asi	1.08
es	education	asignado	3.74
es	education	asignar	2.52
es	education	asignatura	3.56
es	education	asimismo	2.97
es	sante	asistent	1.60
es	sante	asociada	2.84
es	sante	asociado	2.65
es	poesie_paroles	asonant	6.22
es	education	aspecto	1.33
es	emploi_carriere	assistant	1.86
es	sport_nutrition	assistant	1.47
es	donnees_ia	astyp	6.31
es	education	asum	3.46
es	sante	ataqu	2.36
es	marketing_business	atenci	1.04
es	sante	atenci	2.45
es	marketing_business	atractiva	2.77
es	marketing_business	atractivo	2.45
es	programmation	atributo	1.09
es	programmation	audio	1.28
es	sante	audio	1.93
es	education	aula	3.16
es	education	aumentar	1.17
es	marketing_business	aumentar	1.42
es	sante	aumentar	1.04
es	sport_nutrition	aumentar	2.32
es	redaction_pro	aumento	1.49
es	sante	aumento	3.26
es	voyage	aun	1.46
es	redaction_pro	aunqu	2.70
es	marketing_business	auto	1.27
es	voyage	auto	1.49
es	informatique_materiel	automaticament	3.63
es	donnees_ia	automatico	5.53
es	cinema_series	autor	1.15
es	education	autor	1.49
es	education	autoridad	3.03
es	education	avanc	2.13
es	sante	avanc	2.02
es	cinema_series	aventura	2.60
es	histoire_societe	aventura	1.86
es	voyage	avi	4.61
es	redaction_pro	aviso	3.88
es	emploi_carriere	aws	5.30
es	redaction_pro	ayer	1.97
es	education	ayud	1.45
es	relations_psychologie	ayuda	1.33
es	education	ayudar	1.38
es	sante	ayudar	1.23
es	education	ayudara	2.52
es	maths	ayudarm	1.15
es	education	ayuden	1.56
es	sante	ayuden	2.06
es	cuisine	azucar	3.69
es	sante	azucar	1.63
es	fiction	azul	2.79
es	web	azul	1.47
es	education	bachillerato	4.92
